! Species         Shape    LJ-depth  LJ-diam   DiplMom   Polzblty  RotRelaxNum Data     
! Name            Index    epsilon/k_B sigma     mu        alpha     Zrot      Source   
BENZ8(10)           2     570.313     8.366     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=740.67 K, Pc=18.37 bar (from Joback method)
BENZ9(11)           2     586.041     8.673     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=761.09 K, Pc=16.95 bar (from Joback method)
BENZ10(12)          2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
BENZ11(13)          2     617.960     9.287     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=802.55 K, Pc=14.56 bar (from Joback method)
RAD1(14)            2     634.229     9.595     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=823.67 K, Pc=13.55 bar (from Joback method)
RAD2(15)            2     634.229     9.595     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=823.67 K, Pc=13.55 bar (from Joback method)
RAD3(16)            2     634.229     9.595     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=823.67 K, Pc=13.55 bar (from Joback method)
RAD4(17)            2     634.229     9.595     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=823.67 K, Pc=13.55 bar (from Joback method)
RAD5(18)            2     634.229     9.595     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=823.67 K, Pc=13.55 bar (from Joback method)
RAD6(19)            2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
RAD7(20)            2     634.229     9.595     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=823.67 K, Pc=13.55 bar (from Joback method)
RAD8(21)            2     634.229     9.595     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=823.67 K, Pc=13.55 bar (from Joback method)
RAD9(22)            2     634.229     9.595     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=823.67 K, Pc=13.55 bar (from Joback method)
RAD10(23)           2     634.229     9.595     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=823.67 K, Pc=13.55 bar (from Joback method)
RAD11(24)           2     634.229     9.595     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=823.67 K, Pc=13.55 bar (from Joback method)
RAD12(25)           2     634.229     9.595     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=823.67 K, Pc=13.55 bar (from Joback method)
C1(26)              2     141.400     3.746     0.000     2.600    13.000    ! GRI-Mech
C2(27)              2     252.301     4.302     0.000     0.000     1.500    ! GRI-Mech
C3(28)              2     266.801     4.982     0.000     0.000     1.000    ! GRI-Mech
C4(29)              2     348.415     5.415     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=452.49 K, Pc=41.41 bar (from Joback method)
C5(30)              2     367.022     5.734     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=476.65 K, Pc=36.73 bar (from Joback method)
C6(31)              2     385.187     6.051     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=500.24 K, Pc=32.8 bar (from Joback method)
C7(32)              2     402.997     6.366     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=523.37 K, Pc=29.47 bar (from Joback method)
C8(33)              2     420.525     6.679     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=546.14 K, Pc=26.63 bar (from Joback method)
C9(34)              2     437.842     6.991     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=568.63 K, Pc=24.17 bar (from Joback method)
C10(35)             2     455.009     7.303     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=590.92 K, Pc=22.04 bar (from Joback method)
C11(36)             2     472.083     7.613     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=613.09 K, Pc=20.18 bar (from Joback method)
C2ene(37)           2     280.801     3.971     0.000     0.000     1.500    ! GRI-Mech
C3ene(38)           2     266.801     4.982     0.000     0.000     1.000    ! GRI-Mech
C4ene(39)           2     357.002     5.176     0.000     0.000     1.000    ! GRI-Mech
C5ene(40)           2     367.083     5.533     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=476.73 K, Pc=40.88 bar (from Joback method)
C6ene(41)           2     385.248     5.851     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=500.32 K, Pc=36.29 bar (from Joback method)
C7ene(42)           2     403.036     6.166     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=523.42 K, Pc=32.43 bar (from Joback method)
C8ene(43)           2     420.524     6.480     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=546.14 K, Pc=29.16 bar (from Joback method)
C9ene(44)           2     437.784     6.793     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=568.55 K, Pc=26.35 bar (from Joback method)
C10ene(45)          2     454.878     7.104     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=590.75 K, Pc=23.94 bar (from Joback method)
C11ene(46)          2     471.866     7.415     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=612.81 K, Pc=21.84 bar (from Joback method)
METHYL(47)          2     144.001     3.800     0.000     0.000     0.000    ! GRI-Mech
ETHYL(48)           2     252.301     4.302     0.000     0.000     1.500    ! GRI-Mech
PROPYL(49)          2     266.801     4.982     0.000     0.000     1.000    ! GRI-Mech
BUTYL(50)           2     357.002     5.176     0.000     0.000     1.000    ! GRI-Mech
PENTYL(51)          2     367.022     5.734     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=476.65 K, Pc=36.73 bar (from Joback method)
HEXYL(52)           2     385.187     6.051     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=500.24 K, Pc=32.8 bar (from Joback method)
HEPTYL(53)          2     402.997     6.366     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=523.37 K, Pc=29.47 bar (from Joback method)
OCTYL(54)           2     420.525     6.679     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=546.14 K, Pc=26.63 bar (from Joback method)
NONYL(55)           2     437.842     6.991     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=568.63 K, Pc=24.17 bar (from Joback method)
DECYL(56)           2     455.009     7.303     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=590.92 K, Pc=22.04 bar (from Joback method)
UDECYL(57)          2     472.083     7.613     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=613.09 K, Pc=20.18 bar (from Joback method)
BENZYL(58)          2     460.483     6.212     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=598.03 K, Pc=36.25 bar (from Joback method)
EBZYL(59)           2     476.497     6.523     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=618.83 K, Pc=32.39 bar (from Joback method)
EBZYL2(60)          2     476.497     6.523     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=618.83 K, Pc=32.39 bar (from Joback method)
A3yl(61)            2     492.308     6.832     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=639.36 K, Pc=29.12 bar (from Joback method)
A4yl(62)            2     507.979     7.140     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=659.71 K, Pc=26.33 bar (from Joback method)
A5yl(63)            2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
A6yl(64)            2     539.118     7.754     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=700.15 K, Pc=21.82 bar (from Joback method)
A7yl(65)            2     554.686     8.060     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=720.37 K, Pc=19.98 bar (from Joback method)
A8yl(66)            2     570.313     8.366     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=740.67 K, Pc=18.37 bar (from Joback method)
A9yl(67)            2     586.041     8.673     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=761.09 K, Pc=16.95 bar (from Joback method)
A10yl(68)           2     601.910     8.979     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=781.70 K, Pc=15.68 bar (from Joback method)
A3ene(69)           2     493.404     6.624     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=640.78 K, Pc=32.03 bar (from Joback method)
A4ene(70)           2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
A5ene(71)           2     524.417     7.241     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=681.06 K, Pc=26.06 bar (from Joback method)
A6ene(72)           2     539.835     7.548     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=701.08 K, Pc=23.68 bar (from Joback method)
A7ene(73)           2     555.257     7.855     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=721.11 K, Pc=21.61 bar (from Joback method)
A8ene(74)           2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
A9ene(75)           2     586.297     8.468     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=761.42 K, Pc=18.22 bar (from Joback method)
A10ene(76)          2     601.996     8.775     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=781.81 K, Pc=16.81 bar (from Joback method)
PDDJ2(77)           2     636.297     9.624     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=826.36 K, Pc=13.47 bar (from Joback method)
PDDJ3(78)           2     636.297     9.624     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=826.36 K, Pc=13.47 bar (from Joback method)
PDDJ4(79)           2     636.297     9.624     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=826.36 K, Pc=13.47 bar (from Joback method)
PDDJ5(80)           2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
C18H28(81)          2     652.524     9.655     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=847.43 K, Pc=13.68 bar (from Joback method)
C18H28(82)          2     660.307     9.753     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=857.54 K, Pc=13.43 bar (from Joback method)
C18H31(91)          2     625.572     9.724     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=812.43 K, Pc=12.84 bar (from Joback method)
H(83)               0     145.000     2.050     0.000     0.000     0.000    ! GRI-Mech
S(272)              2     826.085    13.137     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1072.84 K, Pc=6.874 bar (from Joback method)
S(117)              2     651.533     9.884     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=846.15 K, Pc=12.73 bar (from Joback method)
S(273)              2     835.196    13.226     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1084.67 K, Pc=6.81 bar (from Joback method)
S(274)              2     835.196    13.226     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1084.67 K, Pc=6.81 bar (from Joback method)
S(112)              2     643.790     9.787     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=836.09 K, Pc=12.96 bar (from Joback method)
S(271)              2     830.823    13.341     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1078.99 K, Pc=6.602 bar (from Joback method)
S(116)              2     652.534    10.030     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=847.45 K, Pc=12.2 bar (from Joback method)
S(5960)             2     489.117     7.924     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=635.22 K, Pc=18.55 bar (from Joback method)
S(276)              2     780.894    11.586     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1014.15 K, Pc=9.473 bar (from Joback method)
S(7126)             2     848.016    13.473     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1101.32 K, Pc=6.541 bar (from Joback method)
S(7127)             2     857.286    13.564     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1113.36 K, Pc=6.481 bar (from Joback method)
S(6308)             2     643.334     9.801     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=835.50 K, Pc=12.89 bar (from Joback method)
S(277)              2     789.202    11.670     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1024.94 K, Pc=9.369 bar (from Joback method)
S(7128)             2     857.286    13.564     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1113.36 K, Pc=6.481 bar (from Joback method)
S(228)              2    1008.113    15.238     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1309.24 K, Pc=5.376 bar (from Joback method)
S(192)              2    1008.113    15.238     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1309.24 K, Pc=5.376 bar (from Joback method)
S(155)              2     535.527     7.560     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=695.49 K, Pc=23.38 bar (from Joback method)
S(224)              2    1008.113    15.238     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1309.24 K, Pc=5.376 bar (from Joback method)
S(220)              2    1008.113    15.238     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1309.24 K, Pc=5.376 bar (from Joback method)
S(212)              2    1008.113    15.238     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1309.24 K, Pc=5.376 bar (from Joback method)
S(216)              2    1008.113    15.238     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1309.24 K, Pc=5.376 bar (from Joback method)
S(208)              2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(204)              2    1008.113    15.238     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1309.24 K, Pc=5.376 bar (from Joback method)
S(200)              2    1008.113    15.238     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1309.24 K, Pc=5.376 bar (from Joback method)
S(196)              2    1008.113    15.238     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1309.24 K, Pc=5.376 bar (from Joback method)
S(7129)             2     489.117     7.924     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=635.22 K, Pc=18.55 bar (from Joback method)
S(229)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(193)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(225)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(221)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(213)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(217)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(209)              2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(205)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(201)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(197)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
C9H11(151)          2     510.261     7.146     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=662.68 K, Pc=26.38 bar (from Joback method)
S(179)              2    1008.113    15.238     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1309.24 K, Pc=5.376 bar (from Joback method)
S(180)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(109)              2     636.260     9.690     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=826.31 K, Pc=13.19 bar (from Joback method)
S(230)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(16696)            2     644.955     9.558     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=837.60 K, Pc=13.93 bar (from Joback method)
S(194)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(202)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(226)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
C18H31(92)          2     633.866     9.808     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=823.20 K, Pc=12.67 bar (from Joback method)
C18H31(93)          2     633.866     9.808     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=823.20 K, Pc=12.67 bar (from Joback method)
S(222)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(17964)            2     613.179     9.627     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=796.34 K, Pc=12.97 bar (from Joback method)
S(214)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(218)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(210)              2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(206)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(170)              2     621.341     9.849     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=806.94 K, Pc=12.27 bar (from Joback method)
S(198)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(131)              2     668.024    10.102     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=867.56 K, Pc=12.23 bar (from Joback method)
S(275)              2     788.316    11.808     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1023.79 K, Pc=9.034 bar (from Joback method)
H2(1273)            1      59.700     2.833     0.000     0.000     0.000    ! PrimaryTransportLibrary
S(278)              2     789.202    11.670     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1024.94 K, Pc=9.369 bar (from Joback method)
S(127)              2     667.689    10.084     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=867.13 K, Pc=12.29 bar (from Joback method)
S(178)              2    1011.083    15.436     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1313.10 K, Pc=5.186 bar (from Joback method)
S(123)              2     659.496     9.984     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=856.49 K, Pc=12.5 bar (from Joback method)
S(128)              2     667.689    10.084     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=867.13 K, Pc=12.29 bar (from Joback method)
S(227)              2    1011.083    15.436     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1313.10 K, Pc=5.186 bar (from Joback method)
S(223)              2    1011.083    15.436     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1313.10 K, Pc=5.186 bar (from Joback method)
S(124)              2     659.496     9.984     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=856.49 K, Pc=12.5 bar (from Joback method)
S(219)              2    1011.083    15.436     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1313.10 K, Pc=5.186 bar (from Joback method)
S(122)              2     659.496     9.984     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=856.49 K, Pc=12.5 bar (from Joback method)
S(211)              2    1011.083    15.436     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1313.10 K, Pc=5.186 bar (from Joback method)
S(154)              2     538.883     7.722     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=699.85 K, Pc=22.08 bar (from Joback method)
S(215)              2    1011.083    15.436     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1313.10 K, Pc=5.186 bar (from Joback method)
S(207)              2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(203)              2    1011.083    15.436     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1313.10 K, Pc=5.186 bar (from Joback method)
S(199)              2    1011.083    15.436     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1313.10 K, Pc=5.186 bar (from Joback method)
S(195)              2    1011.083    15.436     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1313.10 K, Pc=5.186 bar (from Joback method)
S(268)              2     804.875    12.804     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1045.29 K, Pc=7.234 bar (from Joback method)
S(114)              2     643.790     9.787     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=836.09 K, Pc=12.96 bar (from Joback method)
S(191)              2    1011.083    15.436     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1313.10 K, Pc=5.186 bar (from Joback method)
C18H31(90)          2     625.572     9.724     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=812.43 K, Pc=12.84 bar (from Joback method)
S(181)              2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(19282)            2     438.897     5.913     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=570.00 K, Pc=40.06 bar (from Joback method)
S(232)              2    1009.895    15.228     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1311.55 K, Pc=5.396 bar (from Joback method)
S(269)              2     813.843    12.893     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1056.94 K, Pc=7.165 bar (from Joback method)
S(7118)             2    1008.113    15.238     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1309.24 K, Pc=5.376 bar (from Joback method)
S(126)              2     669.298    10.233     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=869.22 K, Pc=11.78 bar (from Joback method)
S(233)              2    1019.854    15.320     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1324.49 K, Pc=5.351 bar (from Joback method)
S(335)              2    1006.454    15.349     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1307.08 K, Pc=5.251 bar (from Joback method)
S(17147)            2     450.157     6.347     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=584.62 K, Pc=33.22 bar (from Joback method)
S(17220)            2     577.095     8.803     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=749.47 K, Pc=15.96 bar (from Joback method)
S(17985)            2    1006.454    15.349     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1307.08 K, Pc=5.251 bar (from Joback method)
S(7119)             2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(17189)            2     466.407     6.657     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=605.72 K, Pc=29.83 bar (from Joback method)
S(336)              2    1016.422    15.442     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1320.03 K, Pc=5.208 bar (from Joback method)
S(17209)            2     545.490     8.191     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=708.43 K, Pc=18.72 bar (from Joback method)
S(17986)            2    1016.422    15.442     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1320.03 K, Pc=5.208 bar (from Joback method)
S(17197)            2     498.299     7.273     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=647.14 K, Pc=24.43 bar (from Joback method)
S(17201)            2     514.062     7.580     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=667.61 K, Pc=22.27 bar (from Joback method)
S(17973)            2    1006.454    15.349     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1307.08 K, Pc=5.251 bar (from Joback method)
S(17205)            2     529.776     7.886     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=688.02 K, Pc=20.38 bar (from Joback method)
S(17974)            2    1016.422    15.442     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1320.03 K, Pc=5.208 bar (from Joback method)
S(17193)            2     482.433     6.966     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=626.54 K, Pc=26.93 bar (from Joback method)
S(17213)            2     561.248     8.497     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=728.89 K, Pc=17.26 bar (from Joback method)
S(234)              2    1019.854    15.320     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1324.49 K, Pc=5.351 bar (from Joback method)
S(17228)            2     593.072     9.109     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=770.22 K, Pc=14.8 bar (from Joback method)
S(7120)             2    1017.985    15.330     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1322.06 K, Pc=5.331 bar (from Joback method)
S(7125)             2     852.357    13.675     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=1106.96 K, Pc=6.288 bar (from Joback method)
S(17272)            2     609.218     9.416     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=791.19 K, Pc=13.77 bar (from Joback method)
S(17144)            2     644.513     9.774     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=837.03 K, Pc=13.02 bar (from Joback method)
S(17145)            2     644.513     9.774     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=837.03 K, Pc=13.02 bar (from Joback method)
